"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1255","@Madran_22 @D_Demet__Sfrnbl @redeyeFreya @jasmin14_20 @jupicimm @BVarol55 @TCahmt61 @Pepito2qope @egoist_grzm… https://t.co/3sMmFP838r",FALSE,6,"Madran_22",2019-03-02 15:17:40,TRUE,"1101863929582628876","1101864154766422016","294479028","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajivyon",0,FALSE,FALSE,NA,NA
"1256","@frenchsclass @CheadlesClass Way to go ladies!! Hate that the flu sidelined us this year!!",FALSE,1,"frenchsclass",2019-03-02 15:17:40,FALSE,"1101862005730955267","1101864151432028160","3318698534","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrshartzler4",0,FALSE,FALSE,NA,NA
"1257","RT @leebraz: Quero mais é que as fragilidades do Flu sejam expostas no carioca. É pra isso que esse campeonato serve. Já na Copa do Brasil…",FALSE,0,NA,2019-03-02 15:17:36,FALSE,NA,"1101864134780571648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WerneeRodrigues",3,TRUE,FALSE,NA,NA
"1258","@Madran_22 @pajivyon @redeyeFreya @jasmin14_20 @jupicimm @BVarol55 @TCahmt61 @Pepito2qope @egoist_grzm… https://t.co/FOIYBc6oQ7",FALSE,7,"Madran_22",2019-03-02 15:17:33,TRUE,"1101863929582628876","1101864126152876032","294479028","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D_Demet__Sfrnbl",0,FALSE,FALSE,NA,NA
"1259","@hersey_flu Puta tapan...",FALSE,0,"hersey_flu",2019-03-02 15:17:29,FALSE,"1101577000140111878","1101864105982525440","2309918512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TOMBULANCE",0,FALSE,FALSE,NA,NA
"1260","saat imun lagi down, virus gampang banget masuk. berawal dari radang tenggorokan, gak lama dari itu flu dan batuk menyerang😖",FALSE,0,NA,2019-03-02 15:17:28,FALSE,NA,"1101864103558111232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fitriwoaini",0,FALSE,FALSE,NA,NA
"1261","RT @FiersaBesari: “Berboncengan denganmu, mengelilingi kota, menikmati surya perlahan menghilang. Hingga, kejamnya waktu menarik paksa aku…",FALSE,0,NA,2019-03-02 15:17:27,FALSE,NA,"1101864099724455936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shofiaalfra_",2557,TRUE,FALSE,NA,NA
"1262","RT @famfightflu: Today marks the anniversary of Amanda's passing. There are no words we can offer to comfort her family. Just actions. They…",FALSE,0,NA,2019-03-02 15:17:24,FALSE,NA,"1101864084390191109",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neesehome",2,TRUE,FALSE,NA,NA
"1263","RT @FiersaBesari: “Berboncengan denganmu, mengelilingi kota, menikmati surya perlahan menghilang. Hingga, kejamnya waktu menarik paksa aku…",FALSE,0,NA,2019-03-02 15:17:17,FALSE,NA,"1101864056325959685",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","essasafaaaa",2557,TRUE,FALSE,NA,NA
"1264","@TCahmt61 @redeyeFreya @jasmin14_20 @jupicimm @BVarol55 @D_Demet__Sfrnbl @Pepito2qope @egoist_grzm @gunebakan868… https://t.co/NYLN3Q8VBX",FALSE,6,"TCahmt61",2019-03-02 15:17:15,TRUE,"1101863894501474304","1101864047723589633","4555373055","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajivyon",0,FALSE,FALSE,NA,NA
"1265","@pajivyon @Madran_22 @redeyeFreya @jasmin14_20 @jupicimm @BVarol55 @TCahmt61 @Pepito2qope @egoist_grzm… https://t.co/Awie1xnfWQ",FALSE,11,"pajivyon",2019-03-02 15:17:08,TRUE,"1101863370247073795","1101864020041187328","1010471508702121986","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D_Demet__Sfrnbl",0,FALSE,FALSE,NA,NA
"1266","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 15:17:01,FALSE,NA,"1101863991738019842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bubblegumxsmile",815,TRUE,FALSE,NA,NA
"1267","@BiomedJ @uniovoxford Pseudoscientists are beginning to recognize the link from the virus-driven degradation of mes… https://t.co/hMHsPUiBln",FALSE,0,"BiomedJ",2019-03-02 15:16:56,TRUE,"1101687940873240579","1101863968963002369","1036037388","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","microRNApro",0,FALSE,FALSE,NA,NA
"1268","This flu is kicking my ass but flowers help https://t.co/lbIvuaUZgx",FALSE,0,NA,2019-03-02 15:16:55,FALSE,NA,"1101863965955670016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chelskers",0,FALSE,FALSE,NA,NA
"1269","@nekomiya0307 @g0ku_flu 気をつけて帰ってください、色々いい方向に進むといいねえ～
また次回、近いうちに！体調お大事に～",FALSE,0,"nekomiya0307",2019-03-02 15:16:50,FALSE,"1101853081124298754","1101863943100747777","1083387098","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","101010mori",0,FALSE,FALSE,NA,NA
"1270","@D_Demet__Sfrnbl @Madran_22 @redeyeFreya @jasmin14_20 @jupicimm @BVarol55 @TCahmt61 @Pepito2qope @egoist_grzm… https://t.co/uB2w7m807n",FALSE,5,"D_Demet__Sfrnbl",2019-03-02 15:16:48,TRUE,"1101863775261679617","1101863934053752832","1013167841971965954","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajivyon",0,FALSE,FALSE,NA,NA
"1271","@pajivyon @D_Demet__Sfrnbl @redeyeFreya @jasmin14_20 @jupicimm @BVarol55 @TCahmt61 @Pepito2qope @egoist_grzm… https://t.co/qbHRyJdsXb",FALSE,9,"pajivyon",2019-03-02 15:16:47,TRUE,"1101863370247073795","1101863929582628876","1010471508702121986","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Madran_22",0,FALSE,FALSE,NA,NA
"1272","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 15:16:44,FALSE,NA,"1101863920036384773",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5SOSBoy666",815,TRUE,FALSE,NA,NA
"1273","@pajivyon @redeyeFreya @jasmin14_20 @jupicimm @BVarol55 @D_Demet__Sfrnbl @Pepito2qope @egoist_grzm @gunebakan868… https://t.co/XyAUEKkitV",FALSE,8,"pajivyon",2019-03-02 15:16:38,TRUE,"1101824216075137024","1101863894501474304","1010471508702121986","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TCahmt61",0,FALSE,FALSE,NA,NA
"1274","RT @S_SiscaJKT48: Heloo makasih yah buat teater hari ini mantullllllll itu td mushino ballad versi flu ya ges... wkwk
Makasi banyak lho yg…",FALSE,0,NA,2019-03-02 15:16:36,FALSE,NA,"1101863886020501505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FajriAchmad020",11,TRUE,FALSE,NA,NA
"1275","RT @FiersaBesari: “Berboncengan denganmu, mengelilingi kota, menikmati surya perlahan menghilang. Hingga, kejamnya waktu menarik paksa aku…",FALSE,0,NA,2019-03-02 15:16:31,FALSE,NA,"1101863865510318085",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ulimruslina",2557,TRUE,FALSE,NA,NA
"1276","I'm sorry guys, aku udah disurug tidur sama mamah.
Kepalaku juga udah pusing bgt😭 senyebelin ini ya kalo lagi flu,… https://t.co/aaOFBlLYIo",FALSE,0,NA,2019-03-02 15:16:27,TRUE,NA,"1101863847797743616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jianssi_",0,FALSE,FALSE,NA,NA
"1277","@flu_84 Vavv cok guzel analiz ama ;)",FALSE,0,"flu_84",2019-03-02 15:16:27,FALSE,"1101863596773003270","1101863846141181953","968157098","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gitmeliartik",0,FALSE,FALSE,NA,NA
"1278","@flu_84 @only__justice O.pesetleri taşımak zor tabi 😁  Kim açacaksa acaba .😁",FALSE,1,"flu_84",2019-03-02 15:16:27,FALSE,"1101861372411985921","1101863846116057088","968157098","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teacher17066",0,FALSE,FALSE,NA,NA
"1279","Flu kali ini menjd alasanku meneteskan air mata...",FALSE,0,NA,2019-03-02 15:16:25,FALSE,NA,"1101863839547645952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alfarizqy20",0,FALSE,FALSE,NA,NA
"1280","「moraI judgmеnt」にまつわる文章を流し見ていたら「文字フォン卜のfluеncy」の話が出ていて「!??」と思ったけど、「負荷がかかるとかえって深く考える…」的な文脈だったから、まぁそれなら確かに引き合いに出されてもお… https://t.co/rFZjrhTJs8",FALSE,0,"Cog_Qui",2019-03-02 15:16:14,TRUE,"1100401451040268289","1101863793351512066","3238502047","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cog_Qui",0,FALSE,FALSE,NA,NA
"1281","@LumberPuppy_ Awww, thank you bb 😘

It’s looking like Sarah 1, Flu 0 at this point, so it’s good you’re happy to be stuck with me.",FALSE,1,"LumberPuppy_",2019-03-02 15:16:13,FALSE,"1101863174578626561","1101863788419186688","939257150966247426","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NecoDachi",0,FALSE,FALSE,NA,NA
"1282","@pajivyon @Madran_22 @redeyeFreya @jasmin14_20 @jupicimm @BVarol55 @TCahmt61 @Pepito2qope @egoist_grzm… https://t.co/0NyuNhvwLa",FALSE,9,"pajivyon",2019-03-02 15:16:10,TRUE,"1101863370247073795","1101863775261679617","1010471508702121986","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D_Demet__Sfrnbl",0,FALSE,FALSE,NA,NA
"1283","Wrapped film yesterday - full on flu today. Need to shift it by Wednesday so I'm stocking up and staying in bed. It… https://t.co/1TC6jAMzBP",FALSE,2,NA,2019-03-02 15:16:03,TRUE,NA,"1101863745096167424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrazerBrown",0,FALSE,FALSE,NA,NA
"1284","RT @kojaque: Flu Shot 😷💉 https://t.co/zgmgTf170m https://t.co/mlinmP3uJe",FALSE,0,NA,2019-03-02 15:15:55,FALSE,NA,"1101863713739603968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nigerious",5,TRUE,FALSE,NA,NA
"1285","RT @AndyJokedAgain: BODYBUILDER: weird flex but ok
PHYSICIST: weird flux but ok
DENTIST: weird floss but ok
GYMNAST: weird flip but ok
CAR…",FALSE,0,NA,2019-03-02 15:15:55,FALSE,NA,"1101863711680200705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamdugg",205,TRUE,FALSE,NA,NA
"1286","RT @greasyg0rl: hate people who use having the “stomach flu” as an excuse to not go out, like just stick a tampon in that bitch and you’re…",FALSE,0,NA,2019-03-02 15:15:53,FALSE,NA,"1101863704503697408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","letsgetthisroti",2,TRUE,FALSE,NA,NA
"1287","Don’t wish the Flu on a damn soul",FALSE,0,NA,2019-03-02 15:15:52,FALSE,NA,"1101863700380696577",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","hclass__",0,FALSE,FALSE,NA,NA
"1288","RT @FiersaBesari: “Berboncengan denganmu, mengelilingi kota, menikmati surya perlahan menghilang. Hingga, kejamnya waktu menarik paksa aku…",FALSE,0,NA,2019-03-02 15:15:52,FALSE,NA,"1101863698832867328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salmasania39",2557,TRUE,FALSE,NA,NA
"1289","@Nick28T If michael jordan can drop 38 points in his ""flu game"" , i expect this to be an iconic ""flu stream""",FALSE,0,"Nick28T",2019-03-02 15:15:48,FALSE,"1101861323149733888","1101863683402031111","238255391","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CurryDaGawd",0,FALSE,FALSE,NA,NA
"1290","@gitmeliartik Doğru 😁",FALSE,0,"gitmeliartik",2019-03-02 15:15:27,FALSE,"1101863052352335873","1101863596773003270","1034098457886318593","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flu_84",0,FALSE,FALSE,NA,NA
"1291","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 15:15:27,FALSE,NA,"1101863595984519168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Evasingh20",815,TRUE,FALSE,NA,NA
"1292","RT @NYTHealth: Research that can make flu viruses more dangerous was put on hold by the government in 2014. Now, the government has decided…",FALSE,0,NA,2019-03-02 15:15:27,FALSE,NA,"1101863595854434304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lancebowski",4,TRUE,FALSE,NA,NA
"1293","Woman Wears Yellow Hazmat Suit to Avoid Flu, Instagrammers Think She’s Disneybounding as the CDA… https://t.co/ImxMLvSsD9",FALSE,0,NA,2019-03-02 15:15:22,TRUE,NA,"1101863575210086401",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","LoriDillingham",0,FALSE,FALSE,NA,NA
"1294","#ICYMI: New study finds no link between #flu shots and miscarriages, allaying fears via @statnews @HelenBranswell… https://t.co/PlhlrHaXSa",FALSE,0,NA,2019-03-02 15:15:13,TRUE,NA,"1101863537817866241",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NFIDvaccines",0,FALSE,FALSE,NA,NA
"1295","For the record — Flu Theater had a  run of solid flicks that I usually made it half way through before throwing up… https://t.co/sOl3ZKCMXT",FALSE,1,"ndhapple",2019-03-02 15:15:04,TRUE,"1101857813507145728","1101863497128968192","16661097","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ndhapple",0,FALSE,FALSE,NA,NA
"1296","I just heard that some people are saying #vaccines cause #miscarriages.
How might they do so? Is it the flu part? T… https://t.co/JvBeKZKIZh",FALSE,0,NA,2019-03-02 15:14:51,TRUE,NA,"1101863445824036865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ReserDp",0,FALSE,FALSE,NA,NA
"1297","What a FAB episode with my friend @RoaringNurse thanks for your honesty, passion for Nursing, advice to Organisatio… https://t.co/opLcYHYqVp",FALSE,2,NA,2019-03-02 15:14:48,TRUE,NA,"1101863431060238337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jomwlever",0,FALSE,FALSE,NA,NA
"1298","“This is a global issue, and standards we set in the US will be imitated, whether they are high or low”- ⁦… https://t.co/RhrzYykSaD",FALSE,0,NA,2019-03-02 15:14:46,TRUE,NA,"1101863422910697472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_Inglesby",0,FALSE,FALSE,NA,NA
"1299","@Derya52361694 @Madran_22 @D_Demet__Sfrnbl @redeyeFreya @jasmin14_20 @jupicimm @BVarol55 @TCahmt61 @Pepito2qope… https://t.co/g5P3s9ljbD",FALSE,5,"Derya52361694",2019-03-02 15:14:38,TRUE,"1101859744929771520","1101863388257415168","1055875281746051072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajivyon",0,FALSE,FALSE,NA,NA
"1300","@Madran_22 @D_Demet__Sfrnbl @redeyeFreya @jasmin14_20 @jupicimm @BVarol55 @TCahmt61 @Pepito2qope @egoist_grzm… https://t.co/zXQJzrb7od",FALSE,7,"Madran_22",2019-03-02 15:14:33,TRUE,"1101859575463112705","1101863370247073795","294479028","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajivyon",0,FALSE,FALSE,NA,NA
"1301","On top of everything else I’ve gone through this week I now have the flu so fuck my life",FALSE,0,NA,2019-03-02 15:14:32,FALSE,NA,"1101863366723858433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","morgangrace23",0,FALSE,FALSE,NA,NA
"1302","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 15:14:32,FALSE,NA,"1101863365582950401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leras__",8243,TRUE,FALSE,NA,NA
"1303","@pjmsatiny i heard the flu is going around",FALSE,2,"pjmsatiny",2019-03-02 15:14:28,FALSE,"1101863142559109120","1101863347333414914","1088122508207747072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trilogygcf",0,FALSE,FALSE,NA,NA
"1304","@1021Sabrina I went to the minute clinic at walgreens. They told me I had the flu and had waited to long to do anyt… https://t.co/uFx4CYu3b1",FALSE,0,"1021Sabrina",2019-03-02 15:14:26,TRUE,"1101862252855152640","1101863338869436416","1424452050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigRed297",0,FALSE,FALSE,NA,NA
"1305","RT @jellybnbonanza: To keep myself healthy during flu season I wear one the many paper plate face masks my kids made for protection.",FALSE,0,NA,2019-03-02 15:14:25,FALSE,NA,"1101863337669812224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClassADude",45,TRUE,FALSE,NA,NA
"1306","Urgent Business: Preparing for the Swine Flu and Other Potential Pandemics - Knowledge@Wharton
https://t.co/8ZRSqIShko",FALSE,0,NA,2019-03-02 15:14:22,FALSE,NA,"1101863321601478656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ModernFarming",0,FALSE,FALSE,NA,NA
"1307","RT @Nadyazura: Jadi kemarin tuh gw flu dan demam pas sampai Makassar. Di hari kedua lemes-lemes gitu gw gofood Kapurung kuah ikan-udang. Ma…",FALSE,0,NA,2019-03-02 15:14:19,FALSE,NA,"1101863312231292928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Agung_AS",1,TRUE,FALSE,NA,NA
"1308","@MUK0N Actually me. I only serve Friday-Sunday nights and I just can’t do it. 

Car broke down, car got towed, I th… https://t.co/0n9Vu6PHJl",FALSE,1,"MUK0N",2019-03-02 15:14:11,TRUE,"1101859440586838017","1101863277242523649","2908072245","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyle_haylii",0,FALSE,FALSE,NA,NA
"1309","@UniqueMazique He has more often over the past few games. I was upset he wasn’t doing it more last night, but appar… https://t.co/MUdcuBArgO",FALSE,0,"UniqueMazique",2019-03-02 15:14:11,TRUE,"1101684102552608775","1101863276839948288","306676025","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThatGuyMurphTV",0,FALSE,FALSE,NA,NA
"1310","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 15:14:09,FALSE,NA,"1101863266509238272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aliwill_",8243,TRUE,FALSE,NA,NA
"1311","udh flu sakit gigi budek lagi",FALSE,0,NA,2019-03-02 15:14:05,FALSE,NA,"1101863251833348098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","penekuk",0,FALSE,FALSE,NA,NA
"1312","@RomuloIMP @FabioVenturini5 @helena_flu Não precisa ser dinheiro roubado, 8 anos como presidente da pra guardar uma… https://t.co/R4jAw3nRYq",FALSE,2,"RomuloIMP",2019-03-02 15:14:05,TRUE,"1101810721141202949","1101863250017353729","63726187","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tolentinomrcl",0,FALSE,FALSE,NA,NA
